age,income_band,region,tenure_months,prior_purchases,web_visits_30d,prior_campaign_response,credit_score_band,premium_support_calls_30d,welcome_email_click,first_month_usage_minutes,signup_30d
49.9,2,South,20.1,2,5,1,2,0,0,0.0,0
35.4,2,North,8.3,1,6,0,1,0,0,0.0,0
25.0,1,West,26.5,2,1,0,1,0,0,0.0,0
50.7,2,North,31.3,2,4,0,2,0,0,0.0,0
56.9,3,North,20.6,0,7,1,2,0,0,0.0,0
28.6,2,North,16.5,2,2,0,3,0,0,0.0,0
51.9,2,North,5.9,1,3,1,1,2,0,108.2,1
62.2,1,South,18.9,2,3,0,1,0,0,0.0,0
42.0,1,South,3.3,1,3,0,2,0,0,0.0,0
32.2,4,West,1.8,0,3,0,2,0,0,0.0,0
43.5,2,West,36.1,0,3,1,1,0,0,0.0,0
35.4,2,West,27.1,1,5,1,1,2,1,127.0,1
34.6,4,South,25.1,2,4,0,2,0,0,0.0,0
47.2,3,Midwest,63.2,0,6,0,2,0,0,0.0,0
22.8,3,Midwest,11.5,1,1,0,3,0,0,0.0,0
24.7,3,West,12.2,2,9,0,3,1,1,123.8,1
42.2,1,Midwest,12.8,1,4,0,2,2,1,41.9,1
41.7,4,North,15.0,2,9,0,2,0,1,128.1,1
46.1,4,West,17.3,1,5,1,2,0,0,0.0,0
64.5,1,Midwest,36.1,1,2,0,1,0,0,0.0,0
43.3,3,North,5.9,2,6,1,2,0,0,0.0,0
49.2,2,North,13.7,0,3,0,3,0,0,0.0,0
30.3,3,North,16.9,3,7,1,3,1,0,104.8,1
51.2,1,North,4.4,3,2,0,2,0,0,0.0,0
35.7,2,Midwest,29.1,0,8,0,2,0,0,0.0,0
42.9,1,South,1.4,2,4,0,3,0,0,0.0,0
40.7,2,North,21.2,0,4,0,2,0,0,0.0,0
54.4,1,West,5.4,0,2,0,2,0,0,0.0,0
26.3,2,Midwest,1.0,0,7,0,2,0,0,0.0,0
18.0,3,North,9.1,4,6,0,3,0,0,0.0,0
39.4,4,West,13.5,1,0,1,3,0,0,0.0,0
47.6,1,North,40.8,6,6,0,1,0,0,0.0,0
43.8,4,South,12.6,1,7,0,1,0,0,0.0,0
56.8,2,North,59.3,1,8,0,2,0,0,0.0,0
47.2,3,South,44.4,2,3,0,3,0,0,0.0,0
35.2,2,West,5.1,2,5,0,1,0,0,0.0,0
18.0,4,Midwest,4.1,2,4,1,1,1,1,90.1,1
39.2,3,North,6.7,5,4,0,1,0,0,0.0,0
54.3,2,South,10.7,3,6,0,2,0,0,0.0,0
37.3,2,West,21.0,4,4,0,2,0,0,0.0,0
42.3,4,North,3.2,2,6,1,3,0,0,0.0,0
47.1,3,North,18.2,0,6,0,3,0,0,0.0,0
29.8,2,North,20.9,3,5,0,2,0,0,0.0,0
49.5,1,South,26.0,0,3,0,2,2,0,34.3,1
61.6,3,Midwest,19.2,3,3,0,2,0,0,0.0,0
39.9,4,West,41.9,1,6,1,1,0,0,0.0,0
28.5,2,South,24.6,1,5,0,2,0,0,0.0,0
41.2,4,Midwest,62.0,1,6,0,1,2,1,83.1,1
18.0,1,West,29.0,3,5,0,3,0,0,0.0,0
46.0,4,South,13.7,3,4,0,2,0,0,0.0,0
47.4,3,South,5.6,1,6,0,1,0,0,0.0,0
62.1,2,Midwest,1.0,4,9,0,1,0,0,0.0,0
39.7,2,West,2.3,2,8,0,2,0,0,0.0,0
46.9,3,Midwest,5.0,1,3,0,2,1,1,127.9,1
31.7,2,Midwest,5.9,2,2,0,2,0,0,0.0,0
37.7,4,South,32.5,3,7,0,2,0,1,125.0,1
23.7,3,Midwest,11.7,1,2,0,2,0,0,0.0,0
39.7,2,North,9.4,1,2,0,1,0,0,0.0,0
38.3,4,North,1.3,2,11,0,1,0,0,0.0,0
45.6,2,North,18.6,2,5,0,1,0,0,0.0,0
34.5,3,North,22.8,0,8,0,2,0,0,0.0,0
43.0,3,West,50.5,2,5,0,2,0,0,0.0,0
38.0,4,Midwest,16.8,2,8,1,3,0,0,0.0,0
38.0,1,Midwest,1.0,1,2,0,2,0,0,0.0,0
43.0,2,North,1.6,3,4,0,1,0,0,0.0,0
42.5,2,West,7.6,0,4,1,3,2,0,104.0,1
51.1,2,Midwest,3.6,3,4,0,2,0,0,0.0,0
40.6,2,North,35.3,2,6,0,2,0,0,0.0,0
37.8,3,South,2.7,1,2,0,2,0,0,0.0,0
39.8,2,Midwest,4.2,1,2,0,1,0,0,0.0,0
33.4,2,South,26.4,2,5,0,1,0,0,0.0,0
37.7,1,Midwest,6.6,1,6,0,3,0,0,0.0,0
66.4,2,Midwest,83.4,3,8,0,2,0,0,0.0,0
31.0,3,Midwest,47.7,1,6,0,3,0,0,22.3,1
38.7,1,South,32.8,1,3,0,1,0,0,0.0,0
37.4,1,West,10.1,4,5,0,2,0,0,0.0,0
39.0,2,South,1.4,2,5,0,1,0,0,0.0,0
38.0,1,North,9.8,2,10,0,1,0,0,0.0,0
45.4,1,West,11.3,1,3,0,2,0,0,0.0,0
21.5,4,South,3.3,2,3,0,2,0,0,0.0,0
54.4,3,South,3.1,0,8,0,2,0,0,0.0,0
49.6,2,North,26.5,1,5,1,3,0,0,0.0,0
27.1,2,South,6.3,1,8,1,2,0,0,0.0,0
18.0,4,West,27.2,2,6,1,3,2,1,38.5,1
30.3,1,South,19.1,2,6,0,2,0,0,0.0,0
39.1,2,West,55.6,2,6,0,1,0,0,0.0,0
73.0,2,North,38.3,1,7,0,2,0,0,0.0,0
48.5,3,West,3.9,1,5,0,2,0,0,0.0,0
20.3,4,South,22.6,1,7,0,2,0,0,0.0,0
33.7,2,North,25.4,2,9,0,2,2,1,42.6,1
41.4,2,West,47.5,0,9,0,2,0,0,0.0,0
45.0,3,West,24.6,0,4,0,3,0,0,0.0,0
26.2,4,Midwest,3.6,1,4,0,2,0,0,0.0,0
40.4,4,Midwest,7.2,3,6,0,2,0,0,0.0,0
33.4,3,South,24.4,0,7,0,3,0,0,0.0,0
28.8,4,Midwest,58.3,2,2,0,1,0,0,0.0,0
45.1,1,South,53.3,0,6,0,3,0,0,0.0,0
51.3,2,North,10.7,0,5,0,3,0,0,0.0,0
52.1,1,West,42.6,1,6,0,1,0,0,0.0,0
48.9,1,North,17.2,0,5,0,1,0,0,0.0,0
36.0,3,North,15.0,2,6,0,2,0,0,0.0,0
50.6,4,Midwest,10.4,4,4,0,2,0,0,0.0,0
45.7,3,West,27.2,0,3,0,3,1,1,61.5,1
43.6,3,North,22.0,1,5,0,1,0,0,0.0,0
34.7,1,West,11.3,3,2,0,2,0,0,0.0,0
36.0,3,West,34.5,0,4,0,2,0,0,0.0,0
42.9,2,North,11.4,3,3,0,1,0,0,0.0,0
71.3,3,West,21.1,3,7,0,2,0,0,0.0,0
45.6,2,South,12.0,3,5,0,2,0,0,0.0,0
34.7,2,West,3.0,2,8,0,1,0,0,0.0,0
32.0,2,South,4.2,1,3,0,3,0,0,0.0,0
36.1,2,South,25.7,0,10,1,2,0,0,0.0,0
68.1,1,South,40.0,2,4,0,2,0,0,0.0,0
37.2,2,North,15.2,1,3,0,2,0,0,0.0,0
52.9,2,South,9.5,0,2,1,1,0,0,0.0,0
37.5,3,West,9.8,3,4,0,3,0,0,0.0,0
45.1,3,Midwest,21.9,5,4,0,2,0,0,0.0,0
51.5,4,Midwest,15.1,3,5,1,1,0,0,0.0,0
35.1,3,Midwest,1.0,2,7,0,3,0,0,0.0,0
34.3,2,South,35.4,2,7,0,1,0,0,0.0,0
61.9,3,North,3.7,2,3,0,2,0,0,0.0,0
53.8,2,South,27.0,3,10,0,1,0,0,0.0,0
51.5,1,Midwest,10.1,2,5,0,1,0,0,0.0,0
51.4,3,West,20.7,1,3,0,1,1,1,70.9,1
47.5,1,South,46.4,0,5,0,3,0,0,0.0,0
66.2,1,Midwest,4.0,3,6,0,3,0,0,0.0,0
42.5,3,West,36.1,1,5,1,3,4,1,77.8,1
48.9,3,North,1.0,0,3,0,1,0,0,0.0,0
24.6,3,West,61.0,2,8,0,1,0,0,0.0,0
32.1,2,North,5.4,1,7,0,2,0,0,0.0,0
27.6,4,West,38.0,0,5,1,2,0,0,0.0,0
57.3,3,North,1.7,1,13,0,3,0,0,0.0,0
18.0,3,North,9.5,3,7,0,2,0,0,0.0,0
37.2,3,North,24.1,1,6,0,2,0,0,0.0,0
18.0,2,South,25.8,1,4,0,2,0,0,0.0,0
32.0,1,West,28.8,0,3,0,2,0,0,0.0,0
36.1,3,North,10.4,0,4,1,2,0,0,0.0,0
58.6,3,West,26.3,3,3,0,2,0,0,0.0,0
46.8,2,South,13.4,4,7,0,2,0,0,0.0,0
32.0,3,Midwest,20.0,0,5,1,2,0,0,0.0,0
54.8,2,Midwest,19.0,4,7,0,2,0,0,0.0,0
42.2,2,North,4.4,0,2,0,2,0,0,0.0,0
42.5,2,South,45.0,1,3,0,1,0,0,0.0,0
27.6,1,West,48.4,2,4,0,2,0,0,0.0,0
30.1,1,North,5.5,0,1,1,1,0,0,0.0,0
32.1,3,Midwest,12.9,3,3,0,1,0,0,0.0,0
42.6,2,South,15.0,1,5,0,2,0,0,0.0,0
42.9,1,Midwest,19.1,0,5,0,1,0,0,0.0,0
60.5,4,South,1.0,2,2,0,2,0,0,0.0,0
46.6,1,Midwest,34.1,0,2,0,2,0,0,0.0,0
18.0,3,North,47.5,0,4,0,1,0,0,0.0,0
45.2,4,North,3.7,3,2,0,1,0,0,0.0,0
24.6,2,North,54.5,2,5,0,3,2,1,79.6,1
30.4,3,Midwest,45.7,1,3,0,3,0,0,0.0,0
32.3,4,West,18.8,0,5,0,1,0,0,0.0,0
34.0,4,Midwest,7.7,1,2,0,1,0,0,0.0,0
25.5,2,Midwest,5.6,2,1,0,2,0,0,0.0,0
44.4,2,West,16.1,1,7,1,2,0,0,0.0,0
25.1,2,North,17.0,0,5,0,2,0,0,0.0,0
46.3,3,Midwest,25.3,1,3,0,2,0,0,0.0,0
68.8,4,Midwest,38.8,0,5,0,2,0,0,0.0,0
26.0,3,North,65.4,1,2,0,3,2,1,85.7,1
38.6,2,Midwest,38.2,3,1,0,3,0,0,0.0,0
18.0,2,West,57.5,2,6,0,2,0,0,0.0,0
38.4,2,South,16.6,1,3,0,1,0,0,0.0,0
49.7,1,Midwest,1.0,3,7,0,2,1,1,65.6,1
50.6,3,West,1.3,1,3,0,3,0,0,0.0,0
42.9,2,North,7.5,2,4,0,3,3,0,90.2,1
52.7,2,South,22.8,1,9,0,1,0,0,0.0,0
72.6,3,North,9.8,3,9,1,2,0,0,0.0,0
62.5,1,North,4.4,4,1,0,2,0,0,0.0,0
35.7,4,North,45.6,1,4,0,2,6,1,85.6,1
24.6,1,South,100.8,0,7,0,3,0,0,0.0,0
37.1,4,West,1.0,1,5,0,3,0,0,0.0,0
30.6,2,West,2.2,3,6,0,2,0,0,0.0,0
47.4,1,West,16.6,2,8,1,3,2,1,91.4,1
27.8,3,West,9.9,2,5,1,3,0,0,0.0,0
41.1,4,South,36.6,3,5,0,1,1,0,98.7,1
52.1,2,North,25.5,1,5,0,1,0,0,0.0,0
40.8,3,Midwest,1.7,1,10,0,2,0,0,0.0,0
30.6,4,South,18.9,3,2,0,1,0,0,0.0,0
56.1,1,North,9.8,1,5,0,2,0,0,0.0,0
19.5,3,Midwest,80.5,0,4,1,1,0,0,0.0,0
38.1,2,North,15.5,2,6,0,2,0,0,0.0,0
41.5,2,West,63.0,1,6,1,2,0,0,0.0,0
42.2,2,South,1.0,1,10,0,2,0,0,0.0,0
44.2,2,South,2.6,2,9,1,1,0,0,0.0,0
49.3,1,Midwest,11.7,3,5,0,3,0,0,0.0,0
41.6,2,South,52.3,1,8,0,3,2,1,33.5,1
37.6,2,North,18.9,1,5,0,1,0,0,0.0,0
37.1,3,North,41.7,5,7,0,2,0,0,0.0,0
34.7,3,Midwest,8.0,5,5,1,2,3,1,71.7,1
51.5,2,Midwest,2.8,0,6,0,2,0,0,0.0,0
34.2,2,Midwest,6.8,1,6,0,2,0,0,0.0,0
52.2,4,Midwest,24.9,5,4,0,3,2,1,61.4,1
42.2,2,West,49.2,2,2,0,2,0,0,0.0,0
35.7,1,North,14.6,2,5,0,1,0,0,0.0,0
49.4,2,North,5.2,2,8,0,2,0,0,0.0,0
33.3,3,North,24.4,0,8,0,3,1,1,102.0,1
49.7,1,North,5.3,1,7,1,1,0,0,0.0,0
44.6,2,West,20.3,4,3,0,2,0,0,0.0,0
34.8,3,Midwest,2.6,2,7,0,3,0,0,0.0,0
48.3,2,South,40.0,4,4,1,1,2,1,67.2,1
48.6,2,North,39.3,1,2,1,1,3,0,72.2,1
55.9,4,South,18.7,1,4,0,1,0,0,0.0,0
53.6,1,West,1.0,1,1,0,3,0,0,0.0,0
47.9,3,West,7.9,1,10,0,3,1,1,67.4,1
28.5,2,Midwest,3.6,1,4,1,1,0,0,0.0,0
71.4,1,West,17.8,1,8,0,2,0,0,0.0,0
25.2,1,Midwest,2.6,0,3,0,1,0,0,0.0,0
53.4,3,South,48.9,1,12,0,1,1,0,77.4,1
47.2,1,West,45.6,2,10,0,1,0,0,0.0,0
27.9,2,Midwest,4.1,1,4,0,2,0,0,0.0,0
40.5,4,South,28.5,2,2,1,2,0,0,0.0,0
41.1,3,North,28.6,0,1,0,3,0,0,0.0,0
57.7,2,Midwest,12.1,2,1,0,2,0,0,0.0,0
33.4,1,Midwest,4.0,1,2,0,2,0,0,0.0,0
38.9,2,South,3.4,2,4,0,3,0,0,0.0,0
18.0,2,South,32.3,1,6,0,3,0,0,0.0,0
62.8,4,South,6.0,0,3,0,2,0,0,0.0,0
29.2,4,South,22.2,3,4,0,2,0,0,0.0,0
45.9,2,South,48.2,2,5,0,2,0,0,0.0,0
40.8,1,Midwest,21.6,0,6,1,3,3,1,150.1,1
40.8,4,South,87.6,2,5,0,2,0,0,0.0,0
51.7,3,North,24.9,1,5,0,2,0,0,0.0,0
62.1,2,South,9.1,4,6,1,1,0,1,47.5,1
45.0,2,West,45.9,2,6,0,2,4,0,29.1,1
49.9,2,Midwest,8.9,2,4,0,3,0,0,0.0,0
45.9,4,North,85.4,3,4,0,2,2,1,91.6,1
54.2,1,Midwest,15.6,1,3,0,1,0,0,0.0,0
36.4,3,West,73.5,1,3,0,2,0,0,0.0,0
54.9,1,South,4.9,1,4,0,2,0,0,0.0,0
55.3,4,Midwest,1.0,2,4,0,1,0,0,0.0,0
55.0,2,Midwest,5.2,2,3,1,1,1,1,92.6,1
34.1,1,South,2.5,2,4,0,2,0,0,0.0,0
40.0,1,Midwest,31.8,2,5,0,1,0,0,0.0,0
44.9,2,Midwest,7.4,3,4,0,2,5,0,140.7,1
25.5,1,Midwest,24.5,0,5,0,3,0,0,0.0,0
61.1,3,West,26.5,2,0,0,2,0,0,0.0,0
41.9,2,West,28.0,2,8,0,2,0,0,0.0,0
45.4,1,West,42.9,4,5,1,2,0,0,0.0,0
35.1,2,North,3.9,1,4,0,2,0,0,0.0,0
26.1,2,Midwest,1.2,1,4,0,2,0,0,40.3,1
34.8,2,South,1.0,1,4,0,2,0,0,0.0,0
44.6,2,South,2.6,0,5,0,2,0,0,0.0,0
50.1,2,Midwest,11.4,0,3,0,2,2,1,114.8,1
43.9,2,South,82.1,0,8,0,2,0,0,0.0,0
46.2,1,North,10.5,2,5,0,2,0,0,0.0,0
38.0,1,South,14.5,1,4,1,1,0,0,0.0,0
48.0,1,West,40.4,0,5,0,3,0,0,0.0,0
59.8,3,West,60.2,0,5,0,1,0,0,0.0,0
50.5,2,West,85.3,0,6,0,2,0,0,0.0,0
51.7,2,West,42.0,2,3,0,2,0,0,0.0,0
45.5,3,South,16.8,2,4,0,1,0,0,0.0,0
24.0,2,Midwest,6.3,2,5,0,1,0,0,0.0,0
29.5,2,North,21.9,1,5,0,2,0,0,0.0,0
47.5,1,North,5.3,0,5,0,3,0,0,0.0,0
41.9,3,South,1.4,1,6,1,3,4,1,207.6,1
47.3,3,South,60.4,0,4,0,2,0,0,0.0,0
62.1,3,West,15.9,1,2,0,1,0,0,0.0,0
50.7,4,Midwest,17.0,3,6,0,1,0,0,0.0,0
57.1,3,West,22.6,2,6,1,3,1,1,94.2,1
43.1,3,Midwest,14.4,2,5,1,1,0,0,0.0,0
32.3,2,West,14.1,0,2,0,2,0,0,0.0,0
41.3,2,North,59.2,0,0,0,2,0,0,0.0,0
32.3,4,Midwest,40.7,1,2,0,3,0,1,118.5,1
60.7,4,North,5.7,1,6,0,1,0,0,0.0,0
51.5,2,West,8.3,0,2,0,2,0,0,0.0,0
48.2,2,North,25.9,1,6,1,1,0,0,0.0,0
56.8,4,South,20.3,2,6,0,3,0,0,0.0,0
18.0,2,North,34.9,0,5,0,2,0,0,0.0,0
49.1,1,North,31.2,0,8,0,2,0,0,0.0,0
26.3,3,West,29.6,1,3,0,2,0,0,0.0,0
41.9,1,North,50.9,1,7,0,1,0,0,0.0,0
38.3,2,North,34.9,1,4,0,2,0,0,0.0,0
49.9,3,South,6.7,1,7,0,1,0,0,0.0,0
44.7,2,Midwest,49.5,1,5,0,2,5,0,89.6,1
58.1,4,Midwest,9.8,1,4,0,2,0,0,0.0,0
34.8,4,North,58.0,1,7,0,2,0,0,0.0,0
50.5,3,Midwest,41.7,1,8,0,2,0,0,0.0,0
43.9,4,Midwest,1.8,2,3,0,1,0,0,0.0,0
22.4,2,North,35.4,1,6,0,3,4,1,131.7,1
31.0,2,West,16.6,0,5,0,3,0,0,0.0,0
40.2,3,North,90.7,0,6,0,2,0,0,0.0,0
55.3,2,Midwest,14.7,3,5,1,3,0,0,75.1,1
47.6,2,South,1.7,3,6,0,2,0,0,0.0,0
28.0,3,Midwest,8.3,2,6,0,3,0,0,0.0,0
40.3,3,West,13.5,1,4,0,2,0,0,0.0,0
66.2,3,North,21.5,0,7,1,2,0,0,0.0,0
43.3,3,Midwest,4.0,2,5,0,2,0,0,0.0,0
38.1,3,Midwest,17.4,2,9,0,2,0,0,0.0,0
47.9,3,South,15.9,5,4,0,1,0,0,0.0,0
51.2,2,West,43.5,1,5,1,1,0,0,0.0,0
36.5,1,Midwest,8.6,3,5,1,1,0,0,0.0,0
48.0,3,Midwest,14.3,4,10,0,2,0,0,0.0,0
38.1,1,North,11.8,1,7,1,2,0,1,83.5,1
50.6,4,West,24.0,0,4,0,2,0,0,0.0,0
44.0,3,South,43.4,1,2,1,1,0,0,0.0,0
47.8,3,Midwest,27.0,0,4,1,2,0,0,90.2,1
32.9,4,West,15.0,0,4,0,2,0,0,0.0,0
32.1,3,West,24.4,1,6,0,1,0,0,0.0,0
53.3,1,West,9.3,2,9,1,3,4,0,54.5,1
41.0,2,West,3.7,2,3,0,2,0,0,0.0,0
45.4,2,Midwest,9.2,0,1,0,2,0,0,0.0,0
38.3,2,West,14.1,0,8,0,2,0,0,0.0,0
52.8,2,North,13.9,3,4,0,2,3,0,84.4,1
34.7,3,North,32.1,7,5,0,2,0,0,119.0,1
40.4,2,South,66.1,0,10,0,1,0,0,0.0,0
51.4,2,South,11.8,0,6,0,2,0,0,0.0,0
56.1,2,West,2.2,2,2,0,2,0,0,0.0,0
35.7,2,South,1.0,0,3,1,2,0,0,0.0,0
65.5,1,West,1.0,0,6,0,2,0,0,0.0,0
45.8,2,North,66.8,0,3,0,3,0,0,0.0,0
29.5,3,North,120.0,0,3,0,2,0,0,0.0,0
46.4,2,North,1.3,1,4,1,1,1,1,100.4,1
37.4,1,North,10.6,0,4,0,3,0,0,0.0,0
47.2,2,South,26.6,0,5,0,2,0,0,0.0,0
41.5,3,South,4.7,1,5,0,2,0,0,0.0,0
42.9,3,West,21.7,1,4,0,3,0,0,0.0,0
31.1,4,South,40.3,0,2,0,1,1,0,146.5,1
53.9,3,North,46.9,3,4,0,3,0,0,0.0,0
28.1,2,North,29.4,0,4,0,2,0,0,0.0,0
28.7,2,West,2.0,0,5,0,1,0,0,0.0,0
46.4,1,North,10.3,2,2,0,3,0,0,0.0,0
61.2,3,North,82.1,2,4,0,3,0,0,0.0,0
37.8,2,West,5.1,2,4,0,2,0,0,0.0,0
50.4,3,West,14.5,2,2,0,2,0,0,0.0,0
54.9,1,Midwest,9.8,1,4,0,2,0,0,0.0,0
51.8,2,South,5.5,0,7,0,1,0,0,0.0,0
38.3,2,South,9.4,8,3,0,2,0,0,0.0,0
28.9,3,West,5.0,5,6,0,3,1,1,170.0,1
18.0,1,Midwest,50.3,5,4,0,2,0,0,0.0,0
38.8,3,South,4.6,1,11,0,2,0,0,0.0,0
56.1,1,North,23.4,3,10,0,1,0,0,0.0,0
28.5,2,West,68.5,1,5,0,2,0,0,0.0,0
50.4,1,West,73.2,0,2,0,3,0,0,0.0,0
30.6,1,South,22.0,1,7,0,2,0,0,0.0,0
43.3,1,North,7.6,2,7,0,3,0,0,0.0,0
50.5,2,North,6.8,4,4,0,1,3,1,53.8,1
34.1,2,West,33.0,4,7,0,1,0,0,81.3,1
44.0,3,West,94.8,0,5,0,3,6,1,105.2,1
37.0,1,North,1.9,0,1,0,3,0,0,0.0,0
50.5,1,West,37.4,1,5,0,1,4,0,35.4,1
44.8,3,Midwest,3.1,3,4,0,1,4,1,56.1,1
42.7,3,South,8.5,0,4,0,2,0,0,0.0,0
60.7,2,North,20.1,1,9,1,3,0,0,0.0,0
49.9,3,South,8.5,2,3,0,1,0,0,0.0,0
33.7,3,Midwest,25.2,3,3,0,2,0,0,0.0,0
41.0,2,West,13.0,0,4,0,1,0,0,0.0,0
41.1,2,South,5.9,3,9,1,2,2,1,66.9,1
43.0,1,South,18.2,1,8,1,2,3,0,127.6,1
72.3,1,West,1.0,3,3,0,1,0,0,0.0,0
46.5,4,South,32.4,0,4,0,2,0,0,0.0,0
18.0,2,South,17.7,1,10,0,3,3,1,127.9,1
35.5,2,Midwest,70.4,1,3,1,2,0,0,0.0,0
18.8,4,South,2.6,1,4,0,3,0,0,0.0,0
38.0,3,West,31.6,2,8,0,1,0,0,0.0,0
18.2,2,West,8.6,1,6,0,1,0,0,0.0,0
31.5,3,West,11.2,3,5,0,2,0,0,0.0,0
23.8,3,North,10.3,2,5,0,2,0,0,0.0,0
46.6,3,Midwest,10.6,0,3,0,3,0,0,0.0,0
42.0,1,South,13.5,1,2,0,3,0,0,0.0,0
45.6,2,South,1.0,1,6,0,2,0,0,0.0,0
40.7,2,West,45.0,1,3,0,1,0,0,0.0,0
25.3,1,West,51.2,2,4,0,1,2,1,65.8,1
48.2,2,West,1.0,1,4,0,2,0,0,0.0,0
65.1,3,West,35.9,2,3,1,2,2,1,78.6,1
46.9,1,North,1.8,1,6,0,1,0,0,0.0,0
36.9,2,Midwest,39.6,1,4,0,2,0,0,0.0,0
24.9,3,Midwest,22.8,5,3,0,2,1,1,99.0,1
31.1,2,North,8.8,3,3,0,2,0,0,0.0,0
47.4,4,South,22.8,3,4,0,1,0,0,0.0,0
54.9,3,South,17.0,2,5,0,1,0,0,0.0,0
45.1,4,Midwest,24.2,0,5,0,3,0,0,0.0,0
51.6,2,Midwest,15.5,1,5,0,2,0,0,0.0,0
50.5,3,South,35.6,1,4,0,1,0,0,0.0,0
48.1,4,North,1.1,0,6,0,2,0,0,0.0,0
34.1,3,North,10.1,3,2,0,1,0,0,0.0,0
44.1,3,South,19.7,0,7,0,2,0,0,0.0,0
31.8,2,North,21.3,2,4,1,2,0,0,0.0,0
42.2,2,West,4.5,3,5,0,1,0,0,0.0,0
46.0,4,Midwest,1.9,0,6,0,2,0,0,0.0,0
62.1,3,South,1.0,0,5,1,2,0,0,0.0,0
26.3,3,West,12.8,2,6,0,2,0,0,0.0,0
47.8,1,West,9.6,0,5,0,3,0,0,0.0,0
59.8,2,North,20.1,2,3,0,2,0,0,0.0,0
51.1,2,North,14.3,6,5,0,3,3,1,41.2,1
52.0,3,Midwest,12.0,3,7,0,2,0,0,0.0,0
49.1,4,Midwest,44.5,1,5,0,2,0,0,0.0,0
57.6,2,South,23.3,0,10,0,1,0,0,0.0,0
29.0,3,Midwest,24.9,2,3,0,1,0,0,0.0,0
25.4,1,West,11.5,3,4,0,2,0,0,0.0,0
41.9,2,Midwest,36.0,0,6,0,2,0,0,0.0,0
18.0,2,West,4.0,3,5,0,2,5,0,36.5,1
56.8,3,West,12.3,2,4,1,1,0,0,0.0,0
56.6,4,South,1.2,0,5,0,3,0,0,0.0,0
36.8,2,North,2.9,2,7,1,2,0,0,0.0,0
37.6,2,Midwest,2.0,0,3,1,1,0,0,0.0,0
41.1,3,South,14.0,0,7,0,3,0,0,0.0,0
42.6,2,Midwest,28.7,2,8,0,3,0,0,0.0,0
43.5,4,West,9.0,2,5,0,2,0,0,0.0,0
48.7,4,Midwest,1.0,2,7,0,1,0,0,0.0,0
39.9,2,North,29.5,2,5,1,1,4,1,95.3,1
53.3,2,Midwest,5.6,1,6,0,3,0,0,0.0,0
47.4,1,Midwest,30.8,1,5,0,1,0,0,0.0,0
34.7,2,West,1.0,0,10,0,1,0,0,0.0,0
58.0,3,Midwest,9.0,0,2,0,2,0,0,0.0,0
25.7,1,North,23.3,0,6,0,3,0,0,0.0,0
40.9,4,Midwest,49.2,0,7,0,1,0,0,0.0,0
53.6,2,West,33.7,4,2,0,3,1,0,31.9,1
33.3,4,South,14.3,2,5,0,3,0,0,0.0,0
45.7,1,West,30.4,2,7,0,2,1,0,48.3,1
48.5,3,West,18.5,2,6,0,3,1,1,74.1,1
31.7,3,West,40.3,0,4,0,2,0,0,0.0,0
41.1,1,South,35.5,2,7,0,2,0,0,0.0,0
40.1,2,North,89.4,2,5,0,1,0,0,0.0,0
35.4,4,West,2.7,3,7,0,2,0,0,0.0,0
69.6,2,West,10.0,3,4,0,1,0,0,0.0,0
32.8,2,North,5.1,0,3,0,3,0,0,0.0,0
54.1,4,North,23.9,1,3,0,3,0,0,0.0,0
37.3,1,Midwest,26.2,0,5,0,1,0,0,0.0,0
29.0,2,North,5.5,3,2,0,1,0,0,0.0,0
43.2,3,South,13.1,4,8,1,2,2,0,65.7,1
49.8,3,West,22.1,1,4,0,1,0,0,0.0,0
53.0,2,West,25.8,2,3,0,1,2,0,71.5,1
60.7,2,South,2.6,2,7,0,2,5,1,81.9,1
75.0,3,Midwest,60.9,0,8,0,1,0,0,0.0,0
45.0,2,West,1.0,3,6,0,2,1,1,64.4,1
34.0,3,West,86.6,5,0,0,3,0,0,172.5,1
47.4,2,Midwest,9.1,2,4,0,1,0,0,0.0,0
38.8,3,Midwest,9.1,1,5,0,2,0,0,0.0,0
53.1,2,Midwest,14.2,1,4,0,2,0,0,0.0,0
26.4,4,South,28.5,0,4,0,2,0,0,0.0,0
70.4,1,South,4.2,0,11,0,1,0,0,0.0,0
52.3,2,North,7.1,0,4,0,2,0,0,0.0,0
21.8,1,Midwest,78.2,1,5,0,1,1,0,126.9,1
33.5,2,South,50.3,3,4,0,3,0,0,0.0,0
51.8,1,South,5.7,3,7,0,1,0,0,0.0,0
56.1,3,North,20.4,4,6,0,1,0,0,0.0,0
26.7,4,South,5.5,0,3,0,1,0,0,0.0,0
50.6,1,West,19.2,1,4,0,2,0,0,0.0,0
18.6,1,South,10.9,1,5,0,2,0,0,0.0,0
40.9,4,Midwest,10.8,1,4,0,2,0,0,0.0,0
55.3,2,North,24.2,0,6,0,3,0,0,0.0,0
35.4,2,Midwest,7.0,1,6,0,2,0,0,0.0,0
23.9,1,Midwest,12.4,2,6,0,2,0,0,0.0,0
43.8,2,North,62.2,2,3,0,2,1,1,114.6,1
34.7,1,West,33.8,1,5,0,2,0,0,0.0,0
49.6,3,North,11.6,0,7,0,2,0,0,0.0,0
31.4,2,West,6.3,2,5,0,3,0,0,0.0,0
32.7,3,West,25.8,0,9,1,2,0,0,0.0,0
18.0,2,Midwest,39.6,0,7,1,2,0,0,0.0,0
