age,income_band,region,tenure_months,prior_purchases,web_visits_30d,prior_campaign_response,credit_score_band,premium_support_calls_30d,welcome_email_click,first_month_usage_minutes,lead_id,signup_30d
29.1,4,Midwest,1.0,2,4,0,3,0,0,0.0,27487,0
58.8,2,Midwest,29.4,1,3,0,2,0,0,0.0,8467,0
18.6,2,South,71.4,1,4,1,2,1,1,124.3,29403,1
30.1,4,Midwest,1.8,0,4,0,1,0,0,0.0,17493,0
35.7,3,South,4.7,0,3,1,2,0,0,0.0,32030,0
26.4,2,South,58.1,0,1,0,2,0,0,0.0,20113,0
38.4,2,South,6.4,4,2,1,2,0,0,0.0,1140,0
55.2,2,Midwest,2.3,3,2,1,1,0,0,0.0,31160,0
53.2,4,South,7.3,2,4,0,1,0,0,0.0,2956,0
44.9,2,Midwest,7.2,0,4,0,3,0,0,0.0,1087,0
56.1,1,South,18.7,2,5,0,2,0,0,0.0,32941,0
24.7,4,West,26.8,0,6,0,1,0,0,0.0,32686,0
47.2,2,South,38.2,2,1,0,2,0,0,0.0,24345,0
25.1,2,South,1.5,0,2,0,1,0,0,0.0,32849,0
34.7,1,West,10.9,1,4,0,2,0,0,0.0,7460,0
37.2,4,Midwest,26.8,1,5,0,2,2,0,36.3,13915,1
32.1,2,West,3.1,1,3,0,1,0,0,0.0,340,0
36.0,1,North,1.3,2,10,0,2,0,0,0.0,21775,0
57.6,1,West,10.6,0,6,1,2,0,0,0.0,23904,0
46.7,2,West,3.8,0,5,0,2,0,1,125.7,12941,1
33.6,2,West,9.0,1,4,0,1,0,0,0.0,27500,0
34.8,3,Midwest,20.1,0,8,0,2,0,0,0.0,30942,0
43.0,2,West,8.8,1,3,0,1,0,0,0.0,29723,0
53.8,4,West,42.0,0,4,0,1,0,0,0.0,8882,0
45.7,4,South,26.8,3,6,1,3,0,0,39.5,3663,1
24.6,3,West,3.6,2,5,0,3,0,0,0.0,33902,0
33.0,4,West,22.4,3,3,1,1,0,0,0.0,32278,0
61.6,3,North,20.9,2,2,0,1,0,0,0.0,17206,0
43.0,4,South,1.0,1,2,0,2,0,0,0.0,13677,0
33.7,3,North,8.1,1,6,0,2,0,0,0.0,1156,0
56.0,2,North,25.0,3,4,0,1,0,0,0.0,19448,0
56.6,3,West,21.5,1,5,0,2,0,0,0.0,38461,0
27.6,2,Midwest,1.0,1,5,0,3,0,0,0.0,35209,0
44.0,2,West,1.9,2,8,0,2,0,1,121.1,22348,1
54.4,3,South,68.1,0,4,0,2,0,0,0.0,30092,0
43.7,2,Midwest,27.6,3,6,0,2,0,0,0.0,26166,0
57.4,1,North,34.7,1,2,1,3,0,0,0.0,39103,0
37.6,2,Midwest,4.2,0,8,0,2,0,0,0.0,6231,0
44.7,2,North,46.1,2,5,0,2,1,1,102.3,21406,1
32.2,2,Midwest,53.6,2,4,0,1,0,0,0.0,27202,0
49.2,4,South,10.4,2,5,1,3,0,0,0.0,20417,0
18.0,2,North,19.2,1,4,0,1,0,0,0.0,3231,0
27.7,1,West,7.2,1,3,0,2,0,0,0.0,36384,0
52.6,3,West,64.0,1,4,0,2,0,0,0.0,16000,0
46.4,2,North,69.0,1,2,0,1,0,0,0.0,11633,0
31.2,4,Midwest,7.2,0,5,0,3,0,0,0.0,27979,0
62.3,2,Midwest,7.9,1,3,0,1,0,0,0.0,5540,0
31.9,2,West,38.2,2,6,0,1,0,0,0.0,36941,0
46.7,2,North,3.6,1,3,0,1,0,0,0.0,1290,0
48.9,3,Midwest,58.8,2,10,0,1,0,0,0.0,23637,0
41.0,2,South,27.4,1,3,0,2,0,0,0.0,23698,0
34.1,1,North,120.0,0,3,0,2,0,0,0.0,13014,0
35.6,1,West,21.3,1,2,0,3,0,0,0.0,37729,0
43.3,3,South,40.0,2,6,1,1,0,0,0.0,30045,0
50.8,3,Midwest,5.3,2,5,1,1,0,0,0.0,5397,0
36.1,1,Midwest,8.0,3,8,0,1,0,0,0.0,2029,0
55.0,1,Midwest,20.9,1,3,0,1,0,0,0.0,38611,0
38.6,1,West,31.3,2,3,0,1,0,0,0.0,21625,0
31.8,2,North,10.8,1,8,1,1,0,0,0.0,15725,0
18.5,4,North,7.0,0,6,0,2,2,1,99.8,14188,1
39.2,3,North,12.6,3,5,0,2,0,1,69.3,30195,1
20.8,4,Midwest,5.9,0,12,0,2,0,0,0.0,22386,0
42.2,1,Midwest,27.7,0,5,0,1,0,0,0.0,4160,0
34.2,4,Midwest,6.5,1,5,0,1,0,0,0.0,10241,0
25.1,2,South,21.9,0,5,1,2,0,0,0.0,17283,0
50.3,4,West,45.8,3,3,0,1,0,0,0.0,34093,0
33.1,2,North,17.7,0,6,0,2,3,1,98.6,33407,1
49.2,2,South,1.6,0,7,0,1,0,0,0.0,2662,0
47.8,4,North,34.6,1,4,0,2,0,0,0.0,9351,0
43.2,4,South,21.5,1,4,0,1,0,0,0.0,22236,0
44.8,2,North,28.6,1,3,0,3,5,1,79.8,10188,1
36.0,2,South,3.6,3,1,0,2,0,0,0.0,7981,0
47.9,2,West,8.3,0,4,0,2,0,0,0.0,756,0
23.6,3,West,57.8,1,4,0,2,0,0,0.0,39303,0
30.8,4,West,1.1,1,5,0,2,0,0,0.0,7071,0
43.5,4,South,7.7,0,10,0,1,0,0,0.0,22263,0
36.1,1,West,7.5,2,9,0,1,0,0,0.0,25351,0
44.5,2,West,53.1,1,5,1,2,2,1,67.8,2597,1
53.9,1,North,14.3,1,7,0,3,0,0,0.0,28265,0
47.7,2,Midwest,42.2,2,4,0,1,0,0,0.0,14843,0
32.2,1,North,17.9,1,4,0,3,0,0,0.0,33180,0
65.2,3,South,22.1,0,4,0,2,0,0,0.0,21050,0
34.8,2,Midwest,1.1,2,3,0,1,0,0,0.0,5246,0
55.2,3,Midwest,3.5,2,2,0,1,0,0,0.0,39143,0
28.7,1,North,49.5,2,4,0,1,0,0,0.0,3548,0
49.2,2,South,22.3,1,10,0,3,0,0,0.0,39156,0
33.6,3,North,4.9,2,6,0,2,0,0,0.0,23705,0
43.6,2,South,3.5,1,2,0,2,0,0,0.0,12884,0
55.0,1,West,11.3,2,5,0,3,0,0,0.0,18803,0
37.0,2,West,55.2,0,5,0,1,0,0,0.0,38728,0
22.0,4,North,31.6,4,3,0,2,0,0,0.0,38627,0
23.2,2,South,14.6,1,3,0,2,0,0,0.0,11533,0
32.6,3,North,39.3,1,5,0,3,1,1,35.0,37091,1
63.8,4,South,19.4,0,6,0,2,0,0,0.0,4577,0
42.8,2,West,97.3,0,6,1,1,0,0,0.0,278,0
63.3,1,Midwest,5.8,3,5,0,3,0,0,0.0,33416,0
42.9,3,Midwest,37.0,0,7,0,2,0,0,0.0,36795,0
35.6,1,North,6.1,1,5,0,3,0,0,0.0,9177,0
45.6,1,South,3.0,1,7,0,2,0,0,0.0,27806,0
18.0,4,North,1.0,0,6,0,2,0,0,0.0,37646,0
75.0,2,Midwest,8.3,3,4,0,1,0,0,0.0,23207,0
35.1,3,North,10.8,0,8,0,3,0,0,0.0,4487,0
53.7,1,Midwest,6.3,0,5,0,3,0,0,0.0,13415,0
56.2,1,Midwest,19.8,0,8,0,1,0,0,0.0,33777,0
39.9,1,North,26.9,1,4,0,3,2,1,130.6,20984,1
39.3,2,West,9.0,5,3,0,1,0,0,0.0,13901,0
57.7,1,Midwest,13.0,2,1,0,2,0,0,0.0,28618,0
53.6,1,Midwest,15.8,2,6,0,3,0,0,0.0,35510,0
54.2,3,Midwest,21.4,0,3,1,3,0,0,0.0,33635,0
45.2,4,Midwest,88.2,1,9,0,2,0,0,0.0,510,0
28.6,2,West,16.0,0,6,0,2,0,0,0.0,17298,0
46.8,3,South,18.8,2,6,0,2,0,0,0.0,10588,0
27.7,4,Midwest,5.9,0,4,0,1,0,0,0.0,23078,0
55.3,2,Midwest,4.6,1,7,0,1,0,0,0.0,24708,0
38.4,2,South,28.6,1,6,0,1,0,0,0.0,9539,0
50.5,3,West,24.3,2,3,0,2,0,0,0.0,17908,0
38.3,1,South,12.0,0,3,0,2,0,0,0.0,2865,0
62.2,1,West,11.9,2,4,0,3,0,0,0.0,5383,0
53.4,1,North,68.8,1,2,0,2,0,0,0.0,34687,0
54.1,4,Midwest,2.5,0,8,0,3,0,0,0.0,19924,0
23.8,2,West,9.4,2,4,0,1,0,0,0.0,14793,0
49.2,1,Midwest,12.2,0,6,1,2,0,0,0.0,25790,0
52.8,1,Midwest,1.0,2,8,0,3,0,0,0.0,20229,0
28.6,1,South,1.9,2,2,1,2,0,0,0.0,1529,0
29.9,2,West,15.5,0,3,0,2,0,0,0.0,27432,0
67.9,3,South,9.7,3,9,0,2,0,0,0.0,1382,0
38.3,1,South,33.1,3,4,0,1,0,0,0.0,10210,0
18.0,2,Midwest,6.9,1,4,0,2,0,0,0.0,11953,0
46.9,3,Midwest,34.9,0,9,0,2,0,0,0.0,37467,0
33.0,2,Midwest,29.3,3,9,0,3,0,0,0.0,14894,0
42.3,2,Midwest,26.6,2,2,0,2,0,0,0.0,28483,0
53.1,1,South,6.1,2,10,0,2,1,1,197.5,9738,1
56.4,3,West,19.9,2,6,0,1,0,0,0.0,1398,0
56.3,2,West,41.0,1,4,0,1,0,0,0.0,5264,0
41.6,2,Midwest,14.1,1,8,0,3,0,0,0.0,12007,0
51.0,2,West,13.7,3,3,1,1,0,0,0.0,31903,0
47.9,2,Midwest,19.6,1,3,0,1,0,0,0.0,6507,0
62.8,3,Midwest,8.0,2,3,1,3,0,0,0.0,3054,0
38.0,1,South,28.5,4,6,0,3,0,0,0.0,12627,0
31.1,1,Midwest,6.3,0,7,0,2,0,0,0.0,16500,0
34.3,2,South,83.0,2,13,0,2,0,0,0.0,28950,0
62.1,1,West,36.2,3,7,0,2,0,0,0.0,37302,0
40.5,2,South,5.2,0,6,0,2,0,0,0.0,12712,0
57.1,2,South,46.5,2,3,0,1,0,0,0.0,29834,0
28.3,2,West,11.5,1,8,0,2,0,0,0.0,25717,0
55.2,4,Midwest,10.1,2,5,0,1,3,1,93.8,13785,1
30.1,4,Midwest,70.8,4,7,0,2,0,0,0.0,126,0
44.1,1,West,53.6,1,2,0,2,0,0,0.0,20498,0
70.2,1,Midwest,27.3,0,2,0,2,0,0,0.0,33614,0
24.1,2,South,57.7,1,8,0,2,0,0,0.0,32111,0
37.8,2,West,2.7,1,5,0,1,0,0,0.0,23371,0
54.6,3,North,53.1,3,6,0,1,3,1,102.2,7287,1
68.3,2,Midwest,40.8,1,5,1,2,0,0,0.0,19030,0
37.6,2,North,14.2,2,4,0,2,0,0,0.0,33576,0
33.3,2,North,35.8,1,2,0,1,0,0,0.0,3865,0
41.1,1,South,21.5,2,4,0,3,0,0,0.0,22315,0
37.7,4,Midwest,1.3,1,4,0,2,0,0,0.0,33814,0
58.8,3,West,22.7,1,7,0,3,0,0,0.0,38481,0
28.5,2,Midwest,20.7,2,5,0,1,0,0,0.0,39137,0
47.7,1,West,3.0,3,7,0,2,0,0,0.0,33599,0
30.7,1,North,16.0,0,3,1,2,2,1,80.5,10364,1
57.6,2,North,11.4,1,4,0,1,0,0,0.0,38621,0
28.8,2,South,16.3,4,3,0,2,0,0,0.0,1427,0
18.0,3,West,2.8,1,1,1,2,0,0,0.0,14495,0
51.1,2,North,10.1,0,5,0,1,0,0,0.0,29890,0
56.2,1,South,120.0,1,5,0,3,0,0,0.0,10997,0
37.4,3,North,16.9,0,2,0,2,0,0,0.0,25797,0
42.1,4,South,1.7,2,2,0,2,0,0,0.0,22333,0
43.1,3,West,11.4,4,3,0,2,0,0,0.0,33547,0
33.3,2,West,2.1,1,3,0,2,0,0,0.0,20926,0
33.7,3,North,1.7,0,7,0,1,0,0,0.0,28068,0
39.0,4,North,84.6,2,8,0,3,0,0,0.0,422,0
51.6,3,West,33.3,1,5,0,2,0,0,0.0,10248,0
37.7,1,West,7.2,3,6,0,1,0,0,0.0,8656,0
54.4,3,South,1.0,0,1,0,1,0,0,0.0,10197,0
53.1,3,North,45.8,1,8,0,2,0,0,0.0,698,0
39.3,3,South,21.8,4,6,0,2,0,0,0.0,38433,0
34.5,2,Midwest,8.2,3,5,1,2,0,0,0.0,13371,0
53.3,2,North,19.4,0,4,0,3,0,0,0.0,8554,0
48.8,2,South,18.1,2,2,0,2,0,0,0.0,27869,0
41.1,4,West,32.7,0,6,0,1,0,0,0.0,36855,0
55.2,1,West,25.1,3,5,0,2,0,0,0.0,10751,0
66.7,2,Midwest,9.6,0,8,0,1,0,0,0.0,7077,0
41.3,1,West,28.4,3,5,0,2,0,0,0.0,23929,0
52.2,2,South,16.6,3,8,0,2,0,0,0.0,39480,0
37.0,1,North,8.5,2,5,0,2,0,0,0.0,6045,0
52.4,2,West,14.4,4,3,0,3,0,0,0.0,35998,0
56.4,2,North,42.5,3,4,0,1,0,0,30.4,10402,1
59.0,1,South,16.4,3,5,0,3,0,0,0.0,19300,0
44.2,2,West,2.7,1,3,0,1,0,0,0.0,31472,0
52.9,1,North,5.9,2,4,1,3,0,0,0.0,17072,0
45.9,2,South,31.6,2,3,0,2,0,0,0.0,1608,0
46.2,2,North,6.7,2,7,0,2,0,0,0.0,35528,0
46.6,2,West,38.9,3,4,0,2,0,0,0.0,7744,0
42.6,1,South,3.3,2,1,0,3,0,0,0.0,5671,0
34.5,4,South,35.1,2,4,1,2,0,0,0.0,38535,0
43.0,2,Midwest,113.0,0,1,0,1,0,0,0.0,10497,0
35.2,4,North,57.1,3,6,0,1,0,0,0.0,25228,0
47.3,2,North,74.0,2,5,0,3,2,1,171.7,13628,1
62.0,3,West,9.1,3,11,0,2,0,0,0.0,4920,0
18.2,2,North,41.1,1,3,0,2,0,0,0.0,14129,0
41.1,4,West,24.2,1,6,0,1,0,0,0.0,16477,0
44.7,1,South,13.8,1,3,0,3,0,0,0.0,38192,0
39.5,3,South,17.2,3,5,0,2,0,0,0.0,27449,0
25.3,2,North,1.0,0,5,0,2,0,0,0.0,7953,0
50.9,3,West,4.3,0,2,0,3,0,0,0.0,32196,0
24.8,1,Midwest,11.1,0,3,0,2,0,0,0.0,4387,0
46.1,4,Midwest,1.9,1,5,0,2,0,0,0.0,6054,0
35.6,3,Midwest,8.4,1,6,0,1,0,0,0.0,8272,0
27.3,4,North,39.1,2,4,0,3,1,1,79.6,684,1
31.3,2,West,59.2,3,3,0,2,3,0,101.4,35709,1
31.9,1,North,16.7,0,7,0,2,0,0,0.0,33308,0
54.2,1,South,33.3,0,9,0,3,0,0,0.0,39144,0
51.0,2,Midwest,51.2,1,3,1,2,0,0,0.0,12497,0
41.4,2,Midwest,57.4,3,6,0,2,0,0,0.0,27569,0
27.9,1,Midwest,8.4,4,5,0,2,0,0,0.0,16799,0
43.9,1,Midwest,43.5,2,5,0,1,0,0,0.0,36672,0
56.0,2,South,17.8,1,2,0,2,0,0,0.0,36492,0
64.8,4,West,18.4,0,3,0,2,0,0,0.0,7871,0
50.0,4,South,5.9,2,8,0,1,0,0,0.0,37893,0
49.0,1,West,120.0,3,8,0,1,0,0,0.0,32284,0
25.7,4,West,45.2,2,5,0,2,0,0,0.0,36135,0
41.3,2,West,62.4,1,3,0,1,0,0,0.0,35326,0
42.4,2,South,34.9,5,7,1,1,1,1,111.7,10706,1
56.2,3,West,12.5,1,5,0,1,0,0,0.0,418,0
49.3,2,South,32.1,4,3,0,1,0,0,0.0,12006,0
35.2,3,South,10.2,0,7,0,2,0,0,0.0,27040,0
44.7,2,South,24.0,2,6,0,3,4,1,173.6,33434,1
40.0,1,Midwest,21.0,0,6,0,2,0,0,0.0,35680,0
37.9,2,Midwest,62.5,1,7,0,2,0,0,0.0,13009,0
33.1,2,West,1.8,0,3,0,2,0,0,0.0,13781,0
53.8,2,South,9.6,0,7,0,3,0,0,0.0,26572,0
35.9,2,North,4.7,2,5,0,2,0,0,0.0,32575,0
43.2,3,West,2.2,2,7,0,1,0,0,0.0,19501,0
46.2,2,South,33.0,4,3,0,3,0,0,0.0,34034,0
31.4,1,West,27.2,2,7,0,2,0,0,0.0,25205,0
50.8,1,Midwest,17.9,5,4,0,3,0,0,0.0,3666,0
42.3,1,West,27.3,0,4,0,2,0,0,0.0,30677,0
32.5,1,Midwest,18.4,3,4,0,2,0,0,0.0,37379,0
55.6,3,South,5.8,2,6,0,2,0,0,0.0,10528,0
56.8,3,Midwest,17.4,2,5,0,1,2,1,129.9,7448,1
18.0,3,North,8.4,0,2,0,3,0,0,0.0,7189,0
46.3,3,North,1.0,1,1,0,2,0,0,0.0,13394,0
39.7,2,South,31.7,0,7,0,1,0,0,0.0,4584,0
50.3,1,North,15.9,2,5,0,2,0,0,0.0,17963,0
23.9,2,South,96.3,1,7,0,1,0,0,0.0,36840,0
43.1,1,Midwest,13.5,1,4,0,1,0,0,0.0,35465,0
55.0,2,West,38.2,2,3,0,2,0,0,0.0,26384,0
41.3,1,South,1.0,5,2,0,2,0,0,0.0,17691,0
49.7,2,North,3.6,2,4,0,2,0,0,0.0,13530,0
32.5,4,South,4.3,1,4,0,1,0,0,0.0,24988,0
34.4,2,North,9.4,1,4,0,1,4,0,116.9,21404,1
52.0,4,Midwest,11.6,4,6,0,2,0,0,0.0,36123,0
55.3,2,North,14.0,0,6,0,2,0,0,0.0,39765,0
52.5,1,North,2.1,2,7,1,2,0,0,0.0,15385,0
44.5,4,Midwest,28.6,4,4,0,2,0,0,0.0,8527,0
22.2,1,North,34.6,0,3,0,1,2,0,107.7,23945,1
48.3,4,West,19.4,2,3,0,3,0,0,0.0,21789,0
75.0,3,South,21.9,2,5,0,2,0,0,0.0,33957,0
18.4,1,Midwest,1.0,2,5,0,1,0,0,0.0,5464,0
58.4,2,West,34.4,2,3,0,1,0,0,0.0,21072,0
39.6,2,North,11.5,0,8,0,2,0,0,0.0,13176,0
44.2,3,North,20.9,0,4,0,2,0,0,0.0,11537,0
43.4,3,South,32.9,3,6,0,3,3,0,104.5,24587,1
38.9,3,North,11.7,2,8,0,2,0,0,0.0,35914,0
54.5,2,Midwest,28.1,1,1,0,2,0,0,0.0,10405,0
42.9,4,Midwest,6.8,0,9,0,2,0,0,0.0,37565,0
43.6,3,North,11.4,2,6,0,1,0,0,0.0,23084,0
46.2,3,South,31.2,2,4,0,2,0,0,0.0,36390,0
37.7,3,North,59.9,0,6,0,3,5,1,125.4,29065,1
23.6,3,West,6.2,3,7,0,2,0,0,0.0,19130,0
41.9,2,Midwest,4.2,1,6,0,1,0,0,0.0,38174,0
59.0,3,Midwest,4.6,4,2,0,2,0,0,0.0,8838,0
37.4,3,West,7.5,1,4,1,2,6,1,103.0,15441,1
47.6,1,South,25.4,1,4,0,2,0,0,0.0,1574,0
37.1,2,West,2.7,0,9,0,3,0,0,0.0,15355,0
49.8,1,Midwest,1.2,1,5,0,1,0,0,0.0,9745,0
55.4,1,South,23.7,1,4,0,2,0,0,0.0,32511,0
58.6,1,Midwest,59.0,4,6,0,1,0,0,0.0,13884,0
59.2,3,South,28.5,3,4,0,1,0,0,0.0,12810,0
62.5,3,Midwest,54.9,0,4,0,2,0,0,0.0,6074,0
29.8,4,North,72.7,3,4,0,3,0,0,0.0,22678,0
35.4,1,West,10.8,1,8,0,2,0,0,0.0,30058,0
56.8,2,South,30.8,2,3,0,1,0,0,0.0,38442,0
53.9,2,Midwest,15.3,4,4,0,1,0,0,0.0,23196,0
49.1,2,Midwest,64.3,1,9,0,2,0,0,0.0,1970,0
41.1,2,South,68.7,0,6,0,2,0,0,0.0,26501,0
52.7,1,South,41.3,1,4,0,2,0,0,0.0,29627,0
44.5,2,North,7.5,0,5,1,1,0,0,0.0,4055,0
53.4,3,North,12.8,1,7,0,2,0,0,0.0,12029,0
73.3,2,West,1.6,2,10,0,2,0,0,0.0,7783,0
42.0,4,West,8.3,1,3,0,2,0,0,0.0,28937,0
47.5,2,West,45.7,4,7,0,1,0,0,0.0,32194,0
39.2,2,West,88.7,1,7,1,1,1,0,87.6,31468,1
20.7,2,North,14.1,3,2,0,1,0,0,0.0,27228,0
36.9,1,North,6.4,2,2,0,2,0,0,0.0,12749,0
28.1,1,North,7.5,2,4,0,2,0,0,0.0,36656,0
20.9,2,North,13.8,2,6,0,2,0,0,0.0,8450,0
33.0,1,Midwest,13.3,0,7,0,3,0,0,0.0,23205,0
56.9,2,South,30.8,0,2,0,2,0,0,0.0,32205,0
40.4,1,Midwest,10.7,3,8,0,2,0,0,0.0,34555,0
39.7,1,North,25.8,1,10,0,2,0,0,0.0,33537,0
38.6,4,Midwest,34.5,1,2,0,1,0,0,0.0,30378,0
38.1,3,North,30.6,0,5,0,3,0,0,0.0,17421,0
30.2,1,Midwest,47.3,2,5,0,1,0,0,0.0,17879,0
38.8,1,Midwest,9.2,1,1,1,3,0,0,0.0,20691,0
27.9,1,West,36.6,2,7,0,2,0,0,0.0,27712,0
44.3,2,South,3.6,0,4,0,2,0,0,0.0,38505,0
43.5,4,South,25.4,0,4,0,2,0,0,0.0,9696,0
42.8,3,West,1.0,1,6,0,2,0,0,0.0,9232,0
51.5,1,South,34.0,3,4,0,2,0,0,0.0,120,0
50.9,2,West,18.5,4,7,0,1,0,0,0.0,35095,0
47.1,2,South,28.0,1,10,0,2,3,0,115.6,34695,1
49.2,3,West,17.9,1,9,0,1,0,0,0.0,13622,0
53.5,1,North,13.3,2,8,0,2,0,0,0.0,28724,0
42.5,3,West,4.2,0,6,0,1,0,0,0.0,15645,0
50.2,3,South,11.2,0,5,1,1,0,0,0.0,20071,0
40.6,2,South,1.0,0,6,0,1,0,0,0.0,24308,0
35.7,1,West,33.5,1,13,0,2,0,0,0.0,21157,0
20.7,2,South,30.0,0,6,0,2,0,0,0.0,34677,0
58.4,4,West,4.9,2,8,0,3,0,0,0.0,20585,0
51.0,2,South,11.3,0,7,1,2,0,0,0.0,39045,0
33.4,2,Midwest,28.2,0,2,0,2,0,0,0.0,27555,0
50.0,2,South,3.0,1,3,0,2,0,0,0.0,7663,0
69.8,2,South,38.8,1,4,0,3,0,0,0.0,18317,0
40.4,1,South,14.6,0,5,0,1,0,0,0.0,22265,0
47.8,2,West,7.4,1,5,0,2,0,0,0.0,27144,0
24.8,2,West,42.1,1,4,0,3,0,0,0.0,11776,0
46.0,1,Midwest,18.0,2,6,0,2,0,0,0.0,11868,0
38.8,1,North,29.0,0,8,0,2,0,0,0.0,33934,0
55.1,3,West,10.9,1,8,1,2,0,0,0.0,11657,0
51.4,3,South,4.1,1,5,0,3,0,0,0.0,22635,0
75.0,1,Midwest,2.3,0,5,0,1,0,0,0.0,39096,0
40.1,3,South,16.7,0,7,1,3,0,0,0.0,37119,0
24.3,1,West,31.6,1,8,0,2,0,0,0.0,6886,0
46.6,2,North,21.4,2,3,0,2,0,0,0.0,24623,0
28.5,3,Midwest,11.9,4,2,0,2,0,0,0.0,36309,0
39.7,1,North,23.2,2,1,0,2,0,0,0.0,12864,0
50.7,2,North,5.8,1,7,0,2,0,0,0.0,32400,0
44.8,2,South,2.6,0,7,0,1,0,0,0.0,34607,0
33.6,1,Midwest,9.4,0,5,0,2,0,0,0.0,7275,0
40.9,2,Midwest,39.5,3,8,0,1,0,0,0.0,1715,0
40.2,2,North,7.4,2,6,1,1,0,0,0.0,14315,0
33.5,3,South,1.2,4,6,0,2,0,0,0.0,4169,0
38.1,2,West,16.2,0,4,0,2,0,0,0.0,7426,0
28.7,3,Midwest,8.3,1,3,0,1,0,0,0.0,34895,0
33.4,1,Midwest,66.1,2,8,0,2,0,0,0.0,7716,0
38.8,3,South,5.6,0,2,0,2,0,0,0.0,9897,0
55.1,1,West,53.8,1,5,0,1,0,0,0.0,38525,0
42.8,1,South,32.7,1,5,0,1,0,0,0.0,8792,0
44.7,1,North,38.0,0,2,0,3,0,0,0.0,28926,0
39.8,1,North,9.1,2,4,0,2,0,0,0.0,25172,0
36.6,2,North,49.6,3,4,0,1,0,0,0.0,9614,0
49.1,2,West,19.3,1,6,0,2,0,0,0.0,3667,0
52.8,2,South,7.5,1,5,0,2,0,0,0.0,6859,0
35.5,1,South,39.3,3,2,0,2,0,0,0.0,38530,0
51.8,4,South,26.3,0,6,1,1,0,0,0.0,22715,0
43.7,2,South,2.5,0,6,0,3,2,1,38.3,38929,1
23.0,2,West,11.8,4,3,0,2,0,0,0.0,5134,0
49.7,1,Midwest,40.7,3,7,0,3,0,0,0.0,38892,0
29.2,1,South,62.2,4,4,0,2,0,0,0.0,33799,0
22.7,4,West,42.4,0,3,0,3,0,0,0.0,9576,0
29.8,4,North,8.2,2,5,0,2,2,1,152.2,4875,1
52.8,3,South,2.4,1,6,0,3,0,0,0.0,5608,0
35.1,4,South,31.2,1,7,0,1,0,0,0.0,37291,0
32.6,3,North,5.7,1,3,1,2,0,0,0.0,9961,0
51.1,4,West,12.2,2,3,1,3,0,0,0.0,19795,0
38.1,3,Midwest,1.2,0,4,0,1,0,0,0.0,25076,0
42.4,3,Midwest,9.3,1,2,0,2,0,0,0.0,7142,0
29.4,1,West,5.1,3,5,0,2,0,0,0.0,37619,0
41.8,2,Midwest,16.0,2,5,0,2,0,0,0.0,33395,0
59.7,3,West,32.2,0,5,0,2,0,0,0.0,39970,0
45.0,3,Midwest,38.0,3,7,0,2,0,0,0.0,9208,0
28.0,2,West,120.0,0,6,0,1,0,0,0.0,24358,0
54.7,3,Midwest,1.0,1,5,0,2,0,0,0.0,22890,0
65.3,3,South,15.9,0,3,0,3,0,0,0.0,23265,0
38.0,1,North,45.1,3,5,0,2,2,0,179.7,4319,1
28.3,4,West,33.3,0,5,0,1,0,0,0.0,17016,0
44.1,2,North,41.6,2,2,0,2,0,0,0.0,2520,0
32.6,3,West,19.3,1,3,0,2,0,0,0.0,30817,0
44.1,2,West,1.0,3,7,1,2,0,0,0.0,4381,0
37.3,2,Midwest,5.7,2,5,0,2,0,0,0.0,24249,0
43.3,3,Midwest,11.8,1,4,0,1,0,0,0.0,32276,0
27.5,3,North,27.6,1,1,0,2,0,0,0.0,11435,0
54.6,4,South,7.1,1,2,0,2,0,0,0.0,33031,0
40.3,4,West,9.9,2,4,0,2,0,0,0.0,22472,0
25.7,2,North,1.6,0,9,0,2,0,0,0.0,20899,0
41.1,1,South,3.9,0,2,0,1,0,0,0.0,39134,0
29.0,3,South,19.2,5,3,0,1,0,0,0.0,26160,0
36.0,1,West,30.2,2,4,1,2,0,0,0.0,11924,0
32.2,4,South,25.2,2,9,0,1,0,0,0.0,33423,0
18.0,4,Midwest,1.0,0,5,1,1,0,0,0.0,35340,0
52.9,3,West,10.0,1,2,0,3,0,0,0.0,17764,0
54.1,2,West,24.1,1,4,1,3,2,1,76.2,27553,1
64.8,1,Midwest,27.1,2,5,0,3,0,0,0.0,13760,0
33.3,3,South,35.3,0,5,1,2,0,0,0.0,22313,0
50.0,2,South,3.1,0,4,0,2,0,0,0.0,32850,0
50.0,4,South,5.6,2,2,0,2,2,1,62.5,4685,1
71.3,1,South,12.2,1,7,0,2,0,0,0.0,6844,0
43.2,2,South,35.3,1,10,0,2,0,0,0.0,34831,0
33.3,2,Midwest,2.8,1,9,0,1,0,0,0.0,8302,0
47.8,2,West,88.5,1,3,1,2,0,0,0.0,28728,0
29.1,2,West,1.4,2,3,0,2,0,0,0.0,27201,0
48.2,1,South,13.3,2,7,0,1,0,0,0.0,37585,0
29.0,2,Midwest,4.1,1,4,0,2,0,0,0.0,13546,0
18.0,2,Midwest,3.0,0,6,0,3,0,0,0.0,11848,0
49.6,2,North,5.9,0,5,0,3,0,0,0.0,26063,0
38.7,4,South,71.0,0,5,0,2,0,0,0.0,19253,0
60.2,3,South,2.9,4,7,0,1,0,0,0.0,29592,0
40.9,3,North,14.4,1,6,1,1,0,0,0.0,15768,0
53.3,1,Midwest,21.0,2,9,0,2,0,0,0.0,14055,0
56.6,2,South,51.6,0,5,0,2,2,1,128.5,1676,1
