id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,fico_range_high,fico_range_low,revol_bal,revol_util,total_pymnt,last_pymnt_d,recoveries,loan_length,term_num,ret_PESS
70622153,5000,5000, 36 months,9.7,160.75,B,10+ years,RENT,63000.0,Source Verified,2016-02-01,Fully Paid,debt_consolidation,6.78,1.0,2000-11-01,16.0,0.0,694,690,8526,23.0,5499.612,2017-04-01,0.0,13.9633255,36,3.3307455
28993499,18900,18900, 36 months,17.5,679.22,D,10+ years,RENT,43000.0,Not Verified,2014-10-01,Fully Paid,debt_consolidation,13.28,0.0,1992-04-01,25.0,0.0,704,700,15050,60.0,24482.65,2017-10-01,0.0,36.008953,36,9.845943
92349525,9200,9200, 36 months,10.4,298.98,B,2 years,RENT,66000.0,Not Verified,2016-11-01,Fully Paid,debt_consolidation,15.36,1.0,2007-10-01,11.0,0.0,664,660,10907,69.0,10066.079,2017-11-01,0.0,11.992033,36,3.1379676
969474,7200,7200, 36 months,8.0,228.63,A,7 years,RENT,30000.0,Not Verified,2011-10-01,Charged Off,car,18.72,0.0,2003-11-01,13.0,0.0,709,705,13715,82.0,5849.61,2013-10-01,367.53,24.01692,36,-6.2518063
68743002,20000,20000, 36 months,6.4,612.89,A,9 years,MORTGAGE,121000.0,Not Verified,2016-01-01,Fully Paid,debt_consolidation,22.9,0.0,1990-01-01,12.0,0.0,729,725,29109,43.0,21273.463,2017-12-01,0.0,22.998419,36,2.1224382
74652402,19800,19800, 36 months,15.3,689.39,C,,RENT,45000.0,Verified,2016-03-01,Charged Off,debt_consolidation,23.58,0.0,2003-07-01,6.0,0.0,679,675,16357,81.0,18208.1,2018-04-01,990.19,25.002567,36,-2.679967
15510391,14300,14300, 36 months,13.6,486.32,C,6 years,MORTGAGE,56000.0,Source Verified,2014-05-01,Fully Paid,debt_consolidation,16.4,0.0,2006-06-01,8.0,0.0,694,690,24381,85.0,16819.72,2016-01-01,0.0,20.04148,36,5.873475
65896247,11200,11200, 60 months,17.5,281.8,D,2 years,MORTGAGE,60000.0,Verified,2015-12-01,Charged Off,debt_consolidation,15.75,0.0,2008-01-01,9.0,0.0,689,685,13341,69.0,2725.66,2016-06-01,1045.79,6.012444,60,-15.1327505
30175683,11100,11100, 36 months,19.5,409.81,E,8 years,RENT,30992.0,Verified,2014-10-01,Charged Off,debt_consolidation,18.75,0.0,2001-08-01,5.0,0.0,674,670,6307,106.0,1609.15,2015-02-01,0.0,4.0411506,36,-28.50105
12566384,20000,20000, 60 months,19.4,524.0,D,5 years,RENT,58128.0,Source Verified,2014-03-01,Fully Paid,major_purchase,16.25,0.0,1993-05-01,12.0,0.0,704,700,24999,37.0,31540.107,2019-03-01,0.0,59.99302,60,11.540109
28062133,35000,35000, 60 months,17.1,872.48,D,7 years,MORTGAGE,79000.0,Verified,2014-11-01,Fully Paid,debt_consolidation,16.97,0.0,1992-03-01,16.0,0.0,684,680,18765,46.0,50405.066,2018-05-01,0.0,41.95569,60,8.802896
74795035,29600,29600, 36 months,7.3,919.25,A,5 years,MORTGAGE,140000.0,Not Verified,2016-03-01,Fully Paid,credit_card,19.95,0.0,1999-09-01,11.0,0.0,724,720,36122,71.0,31830.225,2017-05-01,0.0,13.996181,36,2.5115142
34482800,8000,8000, 36 months,13.6,272.11,C,10+ years,MORTGAGE,40000.0,Source Verified,2014-11-01,Fully Paid,debt_consolidation,19.29,0.0,1989-08-01,11.0,0.0,669,665,7807,52.0,9717.606,2017-07-01,0.0,31.967802,36,7.1566935
108411119,10625,10625, 36 months,23.8,416.18,E,10+ years,MORTGAGE,74880.0,Verified,2017-05-01,Charged Off,home_improvement,18.08,0.0,2000-10-01,12.0,2.0,674,670,2719,36.0,1964.08,2017-06-01,1491.52,1.0185014,36,-27.171515
57234757,24000,24000, 36 months,8.1,754.07,B,10+ years,MORTGAGE,220000.0,Source Verified,2015-08-01,Fully Paid,credit_card,2.94,0.0,1985-03-01,19.0,0.0,709,705,17361,22.0,27170.332,2018-09-01,0.0,37.027454,36,4.403239
60485708,20000,20000, 36 months,12.2,667.06,C,10+ years,RENT,75000.0,Verified,2015-09-01,Fully Paid,debt_consolidation,31.26,1.0,2000-11-01,14.0,0.0,694,690,15099,54.0,24018.84,2018-11-01,0.0,38.0131,36,6.698066
51045805,1000,1000, 36 months,10.9,32.74,B,< 1 year,MORTGAGE,32000.0,Not Verified,2015-06-01,Fully Paid,debt_consolidation,14.4,0.0,1998-02-01,7.0,0.0,699,695,6204,54.0,1177.1647,2018-06-01,0.0,36.008953,36,5.905489
124437242,40000,40000, 36 months,5.3,1204.6,A,10+ years,OWN,99000.0,Not Verified,2017-11-01,Fully Paid,debt_consolidation,16.8,0.0,1994-10-01,11.0,0.0,714,710,28079,44.0,40905.516,2018-04-01,0.0,4.9610877,36,0.75459635
23844757,35000,35000, 36 months,13.9,1195.88,C,9 years,MORTGAGE,75000.0,Verified,2014-08-01,Fully Paid,debt_consolidation,21.03,0.0,1988-10-01,18.0,0.0,704,700,39156,52.0,42981.81,2017-05-01,0.0,32.986305,36,7.6017227
15701533,10000,10000, 60 months,14.6,236.02,C,5 years,RENT,80000.0,Verified,2014-05-01,Fully Paid,debt_consolidation,10.03,0.0,1989-12-01,13.0,0.0,664,660,12000,47.0,13648.958,2017-09-01,0.0,40.050102,60,7.2979155
11966105,9500,9500, 36 months,6.0,289.14,A,3 years,RENT,63000.0,Not Verified,2014-02-01,Fully Paid,credit_card,25.31,0.0,2002-08-01,21.0,0.0,734,730,10353,48.0,10258.31,2015-12-01,0.0,21.947063,36,2.6607354
6567945,12000,12000, 36 months,11.5,396.0,B,10+ years,MORTGAGE,78000.0,Not Verified,2013-08-01,Fully Paid,debt_consolidation,16.37,1.0,1990-10-01,16.0,0.0,664,660,11904,54.0,14259.399,2016-08-01,0.0,36.008953,36,6.2761097
74725197,5000,5000, 36 months,21.1,188.84,E,1 year,MORTGAGE,48880.0,Source Verified,2016-03-01,Fully Paid,other,14.63,3.0,1998-11-01,7.0,0.0,664,660,6541,54.0,6074.177,2017-05-01,0.0,13.996181,36,7.1611786
38444277,16000,16000, 60 months,12.9,363.97,C,4 years,MORTGAGE,125000.0,Verified,2015-01-01,Fully Paid,debt_consolidation,20.26,0.0,1992-09-01,12.0,0.0,684,680,45217,92.0,17438.66,2015-09-01,0.0,7.983737,60,1.7983252
68477180,10900,10900, 36 months,14.8,377.06,C,4 years,MORTGAGE,55000.0,Source Verified,2016-01-01,Charged Off,credit_card,33.21,0.0,2000-09-01,30.0,0.0,674,670,19732,33.0,3373.83,2016-04-01,2251.64,2.9897945,36,-23.015812
38427215,16000,16000, 36 months,8.1,502.79,A,10+ years,RENT,62400.0,Verified,2015-01-01,Fully Paid,debt_consolidation,33.15,0.0,2000-11-01,10.0,0.0,709,705,15125,41.0,18092.975,2018-02-01,0.0,37.027454,36,4.360364
10109857,9950,9950, 36 months,16.2,351.0,C,10+ years,MORTGAGE,67000.0,Not Verified,2014-01-01,Fully Paid,debt_consolidation,20.31,1.0,1998-01-01,21.0,0.0,669,665,12097,61.0,12462.8,2016-04-01,0.0,26.97386,36,8.41809
42355408,12000,12000, 36 months,12.6,402.54,C,6 years,RENT,50000.0,Not Verified,2015-03-01,Fully Paid,credit_card,16.25,0.0,2004-09-01,9.0,0.0,664,660,6887,44.0,14243.73,2017-04-01,0.0,25.035421,36,6.2325845
61320276,30000,30000, 36 months,13.3,1015.6,C,10+ years,OWN,135000.0,Verified,2015-10-01,Fully Paid,debt_consolidation,13.16,0.0,1997-12-01,13.0,3.0,714,710,17346,44.0,36516.89,2018-11-01,0.0,37.027454,36,7.2409897
76061670,24000,24000, 36 months,9.1,764.99,B,10+ years,MORTGAGE,72000.0,Source Verified,2016-03-01,Fully Paid,debt_consolidation,20.93,0.0,1994-03-01,20.0,0.0,664,660,53107,55.0,27032.223,2018-03-01,0.0,23.984066,36,4.21142
56047382,15000,15000, 36 months,13.3,507.8,C,2 years,RENT,65000.0,Source Verified,2015-07-01,Fully Paid,home_improvement,15.71,0.0,2007-06-01,15.0,0.0,714,710,9000,25.0,18269.549,2018-08-01,0.0,37.027454,36,7.265664
12477792,5425,5425, 36 months,15.3,188.89,C,10+ years,MORTGAGE,41900.0,Not Verified,2014-03-01,Fully Paid,home_improvement,13.18,0.0,1997-03-01,4.0,1.0,664,660,2523,68.0,6802.1294,2017-04-01,0.0,37.027454,36,8.461624
32179123,9600,9600, 36 months,10.1,310.45,B,< 1 year,MORTGAGE,116000.0,Verified,2014-10-01,Fully Paid,major_purchase,38.09,0.0,1990-09-01,19.0,0.0,689,685,42817,83.0,11181.416,2017-11-01,0.0,37.027454,36,5.491028
39330453,25000,25000, 36 months,12.9,842.23,C,6 years,MORTGAGE,100000.0,Not Verified,2015-01-01,Fully Paid,debt_consolidation,6.44,0.0,2002-10-01,21.0,1.0,694,690,16104,38.0,30278.791,2017-11-01,0.0,34.004807,36,7.0383883
106986748,8000,8000, 36 months,19.9,297.27,D,10+ years,MORTGAGE,50000.0,Verified,2017-04-01,Charged Off,debt_consolidation,27.89,0.0,2004-02-01,10.0,0.0,684,680,7873,69.0,4116.54,2018-04-01,864.34,11.992033,36,-16.181084
59779365,17400,17400, 36 months,17.8,627.84,D,2 years,RENT,56000.0,Verified,2015-09-01,Fully Paid,debt_consolidation,39.78,1.0,1999-11-01,12.0,0.0,704,700,9909,58.0,21868.414,2017-08-01,0.0,22.998419,36,8.560181
28583313,18000,18000, 36 months,8.3,567.3,A,2 years,OWN,150000.0,Not Verified,2014-10-01,Fully Paid,debt_consolidation,6.91,1.0,1979-10-01,7.0,0.0,684,680,11848,96.0,20422.744,2017-10-01,0.0,36.008953,36,4.486563
19656912,28000,28000, 36 months,11.6,925.6,B,< 1 year,MORTGAGE,110000.0,Source Verified,2014-07-01,Fully Paid,debt_consolidation,17.98,0.0,1995-06-01,9.0,0.0,744,740,20725,48.0,31672.24,2016-01-01,0.0,18.03733,36,4.3717146
598465,20000,20000, 60 months,20.5,535.8,G,10+ years,RENT,67114.0,Verified,2010-10-01,Fully Paid,debt_consolidation,4.49,0.0,1994-10-01,2.0,1.0,694,690,8360,98.0,28987.125,2013-07-01,0.0,32.986305,60,8.987125
107348157,12600,12600, 36 months,17.9,455.46,D,2 years,MORTGAGE,32000.0,Source Verified,2017-05-01,Charged Off,home_improvement,22.66,1.0,2011-06-01,21.0,0.0,684,680,7020,53.0,7766.04,2018-10-01,0.0,17.01883,36,-12.788254
3845998,5000,5000, 36 months,14.0,171.11,B,< 1 year,OWN,120000.0,Not Verified,2013-04-01,Fully Paid,other,13.4,0.0,2001-06-01,8.0,0.0,729,725,39087,62.0,6157.84,2016-03-01,0.0,34.99045,36,7.718932
111316240,10000,10000, 60 months,19.0,259.58,D,2 years,RENT,30000.0,Source Verified,2017-07-01,Fully Paid,other,10.44,0.0,2013-08-01,6.0,0.0,709,705,3874,39.0,11251.25,2018-04-01,0.0,9.002238,60,2.5025
30194925,15000,15000, 36 months,14.9,519.91,C,6 years,MORTGAGE,89500.0,Verified,2014-10-01,Fully Paid,debt_consolidation,4.53,0.0,2001-03-01,11.0,0.0,679,675,3867,23.0,17767.08,2016-04-01,0.0,18.004477,36,6.149067
1236528,8000,8000, 36 months,17.9,289.18,D,10+ years,MORTGAGE,53000.0,Source Verified,2012-04-01,Charged Off,medical,20.72,0.0,1999-12-01,8.0,1.0,669,665,10763,86.0,8904.35,2014-10-01,239.07,29.99651,36,3.7681236
133235402,23000,23000, 60 months,14.0,535.53,C,10+ years,MORTGAGE,69000.0,Verified,2018-05-01,Fully Paid,debt_consolidation,23.79,0.0,2004-08-01,24.0,0.0,709,705,22710,46.0,23692.28,2018-07-01,0.0,2.004148,60,0.601982
53864373,9500,9500, 36 months,6.8,292.86,A,< 1 year,RENT,50000.0,Source Verified,2015-07-01,Fully Paid,credit_card,1.7,0.0,1999-05-01,5.0,1.0,709,705,2537,18.0,10039.33,2016-06-01,0.0,11.039241,36,1.8923863
68506300,4800,4800, 36 months,14.8,166.05,C,10+ years,MORTGAGE,58000.0,Not Verified,2016-01-01,Fully Paid,medical,32.96,0.0,1999-02-01,9.0,0.0,704,700,8248,98.0,5973.4443,2019-01-01,0.0,36.008953,36,8.148919
12408508,25200,25200, 60 months,18.2,643.35,D,8 years,MORTGAGE,171000.0,Source Verified,2014-03-01,Fully Paid,credit_card,27.45,0.0,1985-12-01,20.0,0.0,719,715,96292,83.0,38600.66,2019-03-01,0.0,59.99302,60,10.635446
18515381,15000,15000, 36 months,13.9,512.52,C,8 years,RENT,138000.0,Verified,2014-06-01,Fully Paid,debt_consolidation,22.21,0.0,2001-01-01,17.0,0.0,709,705,9320,39.0,18454.164,2017-05-01,0.0,34.99045,36,7.6759205
30456074,10400,10400, 60 months,10.9,226.07,B,3 years,RENT,140000.0,Not Verified,2014-10-01,Fully Paid,debt_consolidation,12.38,0.0,1996-07-01,13.0,0.0,709,705,7372,43.0,11139.19,2015-12-01,0.0,13.996181,60,1.4215201
709126,15000,15000, 60 months,15.2,359.06,D,1 year,MORTGAGE,48000.0,Source Verified,2011-03-01,Fully Paid,debt_consolidation,13.65,0.0,1991-06-01,11.0,0.0,699,695,14364,47.0,15751.052,2011-08-01,0.0,5.0267973,60,1.0014024
5771732,10000,10000, 36 months,10.1,323.43,B,10+ years,MORTGAGE,50000.0,Verified,2013-06-01,Fully Paid,credit_card,27.29,1.0,2001-12-01,9.0,0.0,704,700,5763,34.0,11647.997,2016-07-01,0.0,36.9946,36,5.4933233
69634515,21000,21000, 60 months,8.3,429.74,B,10+ years,MORTGAGE,93000.0,Source Verified,2016-02-01,Fully Paid,debt_consolidation,4.4,1.0,1994-10-01,9.0,0.0,694,690,11955,35.0,22852.625,2017-03-01,0.0,12.944824,60,1.7644048
23713173,22000,22000, 60 months,25.9,658.57,G,6 years,MORTGAGE,64800.0,Verified,2014-08-01,Fully Paid,credit_card,14.8,0.0,1996-11-01,9.0,0.0,689,685,39835,89.0,32252.81,2016-08-01,0.0,24.01692,60,9.320737
96164489,30000,30000, 36 months,13.9,1025.19,C,7 years,MORTGAGE,285000.0,Verified,2017-01-01,Fully Paid,other,1.1,0.0,1995-10-01,6.0,3.0,699,695,7699,40.0,33100.355,2017-12-01,0.0,10.973532,36,3.4448395
1827281,8000,8000, 36 months,19.0,293.46,D,10+ years,OWN,30000.0,Not Verified,2012-11-01,Fully Paid,other,27.44,0.0,2002-09-01,8.0,0.0,669,665,6791,95.0,9433.728,2013-12-01,0.0,12.977679,36,5.9738646
39449995,17200,17200, 36 months,13.6,585.02,C,,RENT,66732.0,Verified,2015-01-01,Fully Paid,debt_consolidation,16.35,0.0,2002-05-01,8.0,0.0,689,685,16251,92.0,21050.012,2018-01-01,0.0,36.008953,36,7.461263
34703040,8000,8000, 36 months,9.4,256.23,B,10+ years,RENT,39419.0,Not Verified,2014-11-01,Fully Paid,debt_consolidation,16.96,0.0,1988-01-01,13.0,0.0,684,680,18446,51.0,9219.199,2017-12-01,0.0,36.9946,36,5.0799966
49673491,4725,4725, 36 months,17.8,170.49,D,3 years,RENT,95000.0,Not Verified,2015-05-01,Charged Off,home_improvement,22.53,2.0,2004-10-01,11.0,0.0,699,695,2740,36.0,4204.21,2016-10-01,1302.6,17.051685,36,-3.6740036
76101999,4900,4900, 36 months,13.6,166.69,C,10+ years,RENT,86000.0,Not Verified,2016-03-01,Fully Paid,debt_consolidation,30.35,0.0,2001-04-01,16.0,1.0,679,675,10308,44.0,5925.2456,2018-07-01,0.0,27.992361,36,6.9744596
60931388,18000,18000, 36 months,7.8,563.15,A,6 years,MORTGAGE,72000.0,Verified,2015-09-01,Fully Paid,debt_consolidation,24.23,0.0,2000-10-01,8.0,0.0,759,755,9996,34.0,20268.824,2018-10-01,0.0,36.9946,36,4.2015266
74525598,10000,10000, 36 months,9.1,318.75,B,3 years,RENT,75000.0,Source Verified,2016-03-01,Fully Paid,debt_consolidation,11.23,1.0,2008-10-01,13.0,0.0,664,660,16904,67.0,10831.701,2017-03-01,0.0,11.992033,36,2.7723372
72604074,34975,34975, 36 months,8.3,1102.3,B,10+ years,MORTGAGE,180000.0,Source Verified,2016-02-01,Fully Paid,debt_consolidation,11.63,0.0,1999-06-01,16.0,0.0,694,690,120781,51.0,39579.113,2018-12-01,0.0,33.97195,36,4.388004
51766198,7200,7200, 36 months,17.8,259.8,D,3 years,OWN,20000.0,Source Verified,2015-06-01,Charged Off,debt_consolidation,25.93,0.0,2003-09-01,5.0,1.0,669,665,1233,77.0,6575.64,2017-09-01,441.48,27.03957,36,-2.890555
15709946,8575,8575, 36 months,15.6,299.83,C,,OWN,77748.0,Source Verified,2014-05-01,Fully Paid,debt_consolidation,17.07,0.0,2000-12-01,12.0,2.0,674,670,12779,66.0,10791.7705,2017-04-01,0.0,35.023308,36,8.617184
74632667,9800,9800, 36 months,9.1,312.37,B,5 years,MORTGAGE,71000.0,Source Verified,2016-03-01,Fully Paid,debt_consolidation,19.27,0.0,2007-05-01,6.0,0.0,704,700,9512,94.0,11242.729,2019-03-01,0.0,35.976097,36,4.90724
6935239,20000,20000, 36 months,8.0,635.07,A,10+ years,MORTGAGE,90000.0,Verified,2013-09-01,Fully Paid,debt_consolidation,22.12,0.0,1979-09-01,10.0,0.0,729,725,17169,85.0,22679.14,2015-12-01,0.0,26.97386,36,4.4652343
6885487,3000,3000, 36 months,10.6,97.71,B,< 1 year,MORTGAGE,34000.0,Not Verified,2013-08-01,Fully Paid,debt_consolidation,15.39,0.0,2001-10-01,6.0,0.0,664,660,3517,27.0,3517.3699,2016-09-01,0.0,37.027454,36,5.748554
7916661,10500,10500, 60 months,20.0,279.36,D,4 years,RENT,30000.0,Source Verified,2013-10-01,Fully Paid,debt_consolidation,18.57,0.0,1999-10-01,15.0,0.0,709,705,4577,32.0,14535.34,2015-12-01,0.0,25.988213,60,7.686362
8434650,21000,21000, 36 months,6.6,644.78,A,10+ years,MORTGAGE,105000.0,Source Verified,2013-11-01,Fully Paid,credit_card,18.27,0.0,1990-01-01,12.0,0.0,714,710,38542,47.0,23211.95,2016-11-01,0.0,36.008953,36,3.5110304
37097413,18200,18200, 60 months,11.4,399.72,B,3 years,RENT,65000.0,Source Verified,2014-12-01,Fully Paid,credit_card,12.78,0.0,2006-12-01,10.0,0.0,684,680,15470,54.0,23683.889,2018-11-01,0.0,47.01534,60,6.0262513
44825231,10000,10000, 36 months,11.5,329.91,B,7 years,MORTGAGE,33988.0,Not Verified,2015-04-01,Fully Paid,home_improvement,24.72,0.0,1999-12-01,6.0,0.0,684,680,2670,92.0,11893.67,2018-04-01,0.0,36.008953,36,6.3122334
1032935,14000,14000, 36 months,12.4,467.82,B,4 years,RENT,84000.0,Verified,2011-11-01,Fully Paid,credit_card,14.57,1.0,1998-05-01,12.0,0.0,704,700,31281,78.0,16672.807,2014-04-01,0.0,28.978008,36,6.3638253
16302294,35000,35000, 60 months,14.4,823.31,C,10+ years,MORTGAGE,75000.0,Verified,2014-05-01,Fully Paid,debt_consolidation,8.37,0.0,1997-10-01,6.0,0.0,759,755,28140,47.0,49046.715,2018-08-01,0.0,51.023636,60,8.026694
17725480,16950,16950, 36 months,14.9,587.5,C,10+ years,MORTGAGE,80000.0,Source Verified,2014-06-01,Fully Paid,credit_card,16.47,0.0,1999-07-01,12.0,0.0,684,680,16735,70.0,21149.744,2017-06-01,0.0,36.008953,36,8.259084
58261078,10000,10000, 60 months,17.5,251.61,D,6 years,MORTGAGE,51000.0,Source Verified,2015-08-01,Fully Paid,debt_consolidation,20.99,2.0,2009-04-01,13.0,0.0,689,685,6598,69.0,12965.032,2017-09-01,0.0,25.035421,60,5.930064
45354328,10000,10000, 36 months,11.5,329.91,B,3 years,OWN,60000.0,Source Verified,2015-04-01,Charged Off,credit_card,34.5,0.0,1998-07-01,19.0,0.0,679,675,35827,68.0,7761.6,2017-02-01,509.99,22.078482,36,-7.4613323
5788125,10625,10625, 36 months,10.1,343.64,B,10+ years,RENT,32000.0,Not Verified,2013-06-01,Fully Paid,debt_consolidation,25.16,0.0,2001-06-01,12.0,0.0,719,715,10156,55.0,12370.9375,2016-06-01,0.0,36.008953,36,5.477451
115697417,8000,8000, 36 months,17.0,285.59,D,6 years,MORTGAGE,40000.0,Verified,2017-08-01,Fully Paid,debt_consolidation,9.75,1.0,2007-06-01,8.0,0.0,724,720,223,5.0,8923.691,2018-04-01,0.0,7.983737,36,3.848714
115049950,12000,12000, 36 months,17.0,428.38,D,10+ years,RENT,93000.0,Source Verified,2017-08-01,Fully Paid,debt_consolidation,9.5,0.0,2007-02-01,8.0,0.0,694,690,4599,83.0,13810.182,2018-08-01,0.0,11.992033,36,5.028282
79925464,3200,3200, 36 months,16.2,112.97,D,9 years,RENT,52000.0,Source Verified,2016-05-01,Fully Paid,home_improvement,19.39,2.0,2005-09-01,18.0,0.0,674,670,3597,27.0,4025.5295,2019-01-01,0.0,32.033512,36,8.599266
3918098,31825,31825, 60 months,23.2,902.29,F,10+ years,RENT,80000.0,Verified,2013-05-01,Fully Paid,other,18.56,0.0,2001-01-01,11.0,0.0,684,680,28789,60.0,53512.37,2017-08-01,0.0,51.023636,60,13.629141
7060490,15600,15600, 60 months,15.0,371.95,C,7 years,RENT,60000.0,Source Verified,2013-10-01,Fully Paid,credit_card,11.19,1.0,2002-10-01,11.0,0.0,719,715,10876,17.0,17284.75,2014-07-01,0.0,8.969383,60,2.1599357
119485320,10000,10000, 36 months,7.2,309.74,A,3 years,MORTGAGE,80000.0,Not Verified,2017-09-01,Fully Paid,debt_consolidation,26.56,0.0,2006-08-01,25.0,0.0,759,755,12987,18.0,10772.237,2019-01-01,0.0,16.000328,36,2.5741243
10756733,10625,10625, 36 months,15.6,371.51,C,6 years,MORTGAGE,160000.0,Verified,2014-01-01,Charged Off,credit_card,8.79,0.0,1997-07-01,16.0,2.0,664,660,8883,69.0,7438.35,2015-06-01,1123.8,16.95312,36,-9.997334
70874638,12000,12000, 36 months,14.4,412.82,C,9 years,RENT,58000.0,Source Verified,2016-02-01,Fully Paid,debt_consolidation,14.55,0.0,2007-10-01,17.0,0.0,684,680,9619,69.0,14065.391,2017-07-01,0.0,16.95312,36,5.7371964
128248762,15400,15400, 60 months,12.6,347.41,C,10+ years,MORTGAGE,80000.0,Source Verified,2018-02-01,Charged Off,debt_consolidation,13.86,1.0,2003-06-01,7.0,0.0,734,730,3321,29.0,2073.66,2018-08-01,0.0,5.946734,60,-17.306934
90775331,23800,23800, 36 months,22.3,913.75,E,6 years,MORTGAGE,120000.0,Not Verified,2016-10-01,Fully Paid,debt_consolidation,32.96,0.0,1998-02-01,15.0,0.0,719,715,120611,75.0,24272.51,2016-11-01,0.0,1.0185014,36,0.6617784
68618594,12000,12000, 36 months,10.7,391.62,B,4 years,RENT,55172.0,Verified,2016-01-01,Fully Paid,other,28.13,0.0,2003-02-01,11.0,1.0,674,670,6753,62.0,14065.874,2018-08-01,0.0,30.982155,36,5.7385387
40049756,3600,3600, 36 months,12.3,120.25,C,,RENT,12024.0,Verified,2015-01-01,Fully Paid,debt_consolidation,9.78,0.0,1999-08-01,4.0,0.0,739,735,2693,38.0,4305.576,2017-09-01,0.0,32.000656,36,6.5331125
47320268,20000,20000, 36 months,9.1,637.58,B,4 years,OWN,108000.0,Source Verified,2015-05-01,Fully Paid,debt_consolidation,17.32,1.0,1999-04-01,13.0,0.0,669,665,18452,96.0,22384.535,2017-01-01,0.0,20.074335,36,3.9742253
49534030,7500,7500, 36 months,5.3,225.87,A,3 years,MORTGAGE,38000.0,Not Verified,2015-05-01,Fully Paid,credit_card,21.89,0.0,1981-05-01,14.0,0.0,739,735,6486,37.0,7908.46,2016-08-01,0.0,15.047537,36,1.8153776
2487127,28000,28000, 36 months,15.3,974.89,C,10+ years,MORTGAGE,110000.0,Not Verified,2012-12-01,Fully Paid,debt_consolidation,17.69,0.0,1990-02-01,11.0,0.0,699,695,12635,77.0,30023.17,2013-06-01,0.0,5.979589,36,2.4085355
72522324,6000,6000, 36 months,11.4,197.78,B,10+ years,RENT,52000.0,Verified,2016-02-01,Fully Paid,debt_consolidation,19.69,0.0,2003-09-01,7.0,1.0,669,665,2217,92.0,7112.0215,2019-02-01,0.0,36.008953,36,6.177897
65806922,17925,17925, 60 months,14.4,421.56,C,10+ years,RENT,39000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,9.69,0.0,2000-04-01,6.0,0.0,709,705,4125,29.0,22544.707,2018-01-01,0.0,25.035421,60,5.154485
60386807,16000,16000, 60 months,16.5,393.79,D,5 years,MORTGAGE,57000.0,Verified,2015-09-01,Fully Paid,credit_card,30.8,0.0,2001-03-01,27.0,0.0,674,670,21376,68.0,18648.42,2016-09-01,0.0,12.024888,60,3.3105247
133125929,10000,10000, 36 months,13.0,337.23,C,,MORTGAGE,33285.0,Source Verified,2018-06-01,Fully Paid,credit_card,11.47,0.0,2003-03-01,9.0,0.0,669,665,7101,46.0,10673.88,2018-12-01,0.0,6.012444,36,2.2462664
40933895,14500,14500, 36 months,6.3,443.69,A,2 years,OWN,100000.0,Source Verified,2015-02-01,Fully Paid,home_improvement,23.42,0.0,2001-06-01,12.0,0.0,719,715,42783,81.0,15865.293,2017-05-01,0.0,26.941006,36,3.1386044
122349714,10000,10000, 36 months,21.4,379.07,D,1 year,RENT,32000.0,Verified,2017-11-01,Charged Off,debt_consolidation,26.29,2.0,1997-09-01,10.0,0.0,674,670,3404,36.0,1988.08,2018-04-01,0.0,4.9610877,36,-26.706398
81554920,21000,21000, 36 months,8.3,661.85,B,5 years,OWN,110000.0,Source Verified,2016-06-01,Charged Off,credit_card,11.47,1.0,2002-05-01,11.0,1.0,689,685,7871,55.0,16836.58,2018-06-01,1039.74,23.984066,36,-6.6086025
139626189,8500,8500, 36 months,7.8,265.74,A,4 years,RENT,67000.0,Not Verified,2018-09-01,Fully Paid,debt_consolidation,13.99,0.0,2007-01-01,4.0,0.0,724,720,2236,17.0,8629.413,2018-11-01,0.0,2.004148,36,0.5075023
77541128,23450,23450, 60 months,16.2,573.88,D,9 years,MORTGAGE,45000.0,Not Verified,2016-04-01,Fully Paid,credit_card,16.85,0.0,1997-03-01,11.0,0.0,699,695,18569,57.0,29807.287,2018-04-01,0.0,23.984066,60,5.421993
